,Found,Truth
human3_lib3.final_cell_0715,2,alpha
human3_lib3.final_cell_0717,2,alpha
human3_lib3.final_cell_0720,2,alpha
human3_lib3.final_cell_0721,2,alpha
human3_lib3.final_cell_0730,2,alpha
human3_lib3.final_cell_0732,2,alpha
human3_lib3.final_cell_0733,2,alpha
human3_lib3.final_cell_0737,2,alpha
human3_lib3.final_cell_0739,2,alpha
human3_lib3.final_cell_0740,2,alpha
human3_lib3.final_cell_0742,2,alpha
human3_lib3.final_cell_0746,2,alpha
human3_lib3.final_cell_0750,2,alpha
human3_lib3.final_cell_0751,2,alpha
human3_lib3.final_cell_0752,2,alpha
human3_lib3.final_cell_0755,2,alpha
human3_lib3.final_cell_0756,2,alpha
human3_lib3.final_cell_0757,2,alpha
human3_lib3.final_cell_0758,2,alpha
human3_lib3.final_cell_0760,2,alpha
human3_lib3.final_cell_0761,2,alpha
human3_lib3.final_cell_0763,2,alpha
human3_lib3.final_cell_0764,2,alpha
human3_lib3.final_cell_0765,2,alpha
human3_lib3.final_cell_0767,2,alpha
human3_lib3.final_cell_0768,2,alpha
human3_lib3.final_cell_0769,2,alpha
human3_lib3.final_cell_0770,2,alpha
human3_lib3.final_cell_0771,2,alpha
human3_lib3.final_cell_0772,2,alpha
human3_lib3.final_cell_0773,2,alpha
human3_lib3.final_cell_0779,2,alpha
human3_lib3.final_cell_0783,2,alpha
human3_lib3.final_cell_0791,2,alpha
human3_lib3.final_cell_0792,2,alpha
human3_lib3.final_cell_0796,2,alpha
human3_lib3.final_cell_0797,2,alpha
human3_lib3.final_cell_0798,2,alpha
human3_lib3.final_cell_0799,2,alpha
human3_lib3.final_cell_0801,2,alpha
human3_lib3.final_cell_0804,2,alpha
human3_lib3.final_cell_0805,2,alpha
human3_lib3.final_cell_0812,2,alpha
human3_lib3.final_cell_0813,2,alpha
human3_lib3.final_cell_0814,2,alpha
human3_lib3.final_cell_0821,2,alpha
human3_lib3.final_cell_0824,2,alpha
human3_lib3.final_cell_0825,2,alpha
human3_lib3.final_cell_0826,2,alpha
human3_lib3.final_cell_0827,2,alpha
human3_lib3.final_cell_0828,2,alpha
human3_lib3.final_cell_0831,2,alpha
human3_lib3.final_cell_0834,2,alpha
human3_lib3.final_cell_0836,2,alpha
human3_lib3.final_cell_0837,2,alpha
human3_lib3.final_cell_0838,2,alpha
human3_lib3.final_cell_0839,2,alpha
human3_lib3.final_cell_0843,2,alpha
human3_lib3.final_cell_0846,2,alpha
human3_lib3.final_cell_0848,2,alpha
human3_lib3.final_cell_0857,2,alpha
human3_lib3.final_cell_0864,2,alpha
human3_lib3.final_cell_0865,2,alpha
human3_lib3.final_cell_0868,2,alpha
human3_lib3.final_cell_0874,2,alpha
human3_lib3.final_cell_0875,2,alpha
human3_lib3.final_cell_0886,2,alpha
human3_lib3.final_cell_0917,2,alpha
human3_lib3.final_cell_0928,2,alpha
human3_lib4.final_cell_0045,2,alpha
human3_lib4.final_cell_0084,2,alpha
human3_lib4.final_cell_0089,2,alpha
human3_lib4.final_cell_0107,2,alpha
human3_lib4.final_cell_0116,2,alpha
human3_lib4.final_cell_0151,2,alpha
human3_lib4.final_cell_0152,2,alpha
human3_lib4.final_cell_0153,2,alpha
human3_lib4.final_cell_0154,2,alpha
human3_lib4.final_cell_0156,2,alpha
human3_lib4.final_cell_0160,2,alpha
human3_lib4.final_cell_0166,2,alpha
human3_lib4.final_cell_0168,2,alpha
human3_lib4.final_cell_0172,2,alpha
human3_lib4.final_cell_0185,2,alpha
human3_lib4.final_cell_0186,2,alpha
human3_lib4.final_cell_0189,2,alpha
human3_lib4.final_cell_0206,2,alpha
human3_lib4.final_cell_0209,2,alpha
human3_lib4.final_cell_0216,2,alpha
human3_lib4.final_cell_0217,2,alpha
human3_lib4.final_cell_0221,2,alpha
human3_lib4.final_cell_0222,2,alpha
human3_lib4.final_cell_0231,2,alpha
human3_lib4.final_cell_0238,2,alpha
human3_lib4.final_cell_0241,2,alpha
human3_lib4.final_cell_0245,2,alpha
human3_lib4.final_cell_0246,2,alpha
human3_lib4.final_cell_0247,2,alpha
human3_lib4.final_cell_0248,2,alpha
human3_lib4.final_cell_0250,2,alpha
human3_lib4.final_cell_0252,2,alpha
human3_lib4.final_cell_0253,2,alpha
human3_lib4.final_cell_0256,2,alpha
human3_lib4.final_cell_0258,2,alpha
human3_lib4.final_cell_0259,2,alpha
human3_lib4.final_cell_0260,2,alpha
human3_lib4.final_cell_0273,2,alpha
human3_lib4.final_cell_0276,2,alpha
human3_lib4.final_cell_0280,2,alpha
human3_lib4.final_cell_0288,2,alpha
human3_lib4.final_cell_0290,2,alpha
human3_lib4.final_cell_0294,2,alpha
human3_lib4.final_cell_0297,2,alpha
human3_lib4.final_cell_0302,2,alpha
human3_lib4.final_cell_0304,2,alpha
human3_lib4.final_cell_0305,2,alpha
human3_lib4.final_cell_0310,2,alpha
human3_lib4.final_cell_0319,2,alpha
human3_lib4.final_cell_0320,2,alpha
human3_lib4.final_cell_0325,2,alpha
human3_lib4.final_cell_0326,2,alpha
human3_lib4.final_cell_0328,2,alpha
human3_lib4.final_cell_0331,2,alpha
human3_lib4.final_cell_0333,2,alpha
human3_lib4.final_cell_0334,2,alpha
human3_lib4.final_cell_0336,2,alpha
human3_lib4.final_cell_0338,2,alpha
human3_lib4.final_cell_0349,2,alpha
human3_lib4.final_cell_0351,2,alpha
human3_lib4.final_cell_0360,2,alpha
human3_lib4.final_cell_0363,2,alpha
human3_lib4.final_cell_0366,2,alpha
human3_lib4.final_cell_0367,2,alpha
human3_lib4.final_cell_0369,2,alpha
human3_lib4.final_cell_0370,2,alpha
human3_lib4.final_cell_0372,2,alpha
human3_lib4.final_cell_0375,2,alpha
human3_lib4.final_cell_0376,2,alpha
human3_lib4.final_cell_0378,2,alpha
human3_lib4.final_cell_0382,2,alpha
human3_lib4.final_cell_0389,2,alpha
human3_lib4.final_cell_0390,2,alpha
human3_lib4.final_cell_0395,2,alpha
human3_lib4.final_cell_0397,2,alpha
human3_lib4.final_cell_0398,2,alpha
human3_lib4.final_cell_0400,2,alpha
human3_lib4.final_cell_0401,2,alpha
human3_lib4.final_cell_0404,2,alpha
human3_lib4.final_cell_0408,2,alpha
human3_lib4.final_cell_0409,2,alpha
human3_lib4.final_cell_0410,2,alpha
human3_lib4.final_cell_0415,2,alpha
human3_lib4.final_cell_0416,2,alpha
human3_lib4.final_cell_0417,2,alpha
human3_lib4.final_cell_0419,2,alpha
human3_lib4.final_cell_0421,2,alpha
human3_lib4.final_cell_0423,2,alpha
human3_lib4.final_cell_0425,2,alpha
human3_lib4.final_cell_0428,2,alpha
human3_lib4.final_cell_0431,2,alpha
human3_lib4.final_cell_0432,2,alpha
human3_lib4.final_cell_0433,2,alpha
human3_lib4.final_cell_0436,2,alpha
human3_lib4.final_cell_0437,2,alpha
human3_lib4.final_cell_0438,2,alpha
human3_lib4.final_cell_0439,2,alpha
human3_lib4.final_cell_0440,2,alpha
human3_lib4.final_cell_0441,2,alpha
human3_lib4.final_cell_0446,2,alpha
human3_lib4.final_cell_0448,2,alpha
human3_lib4.final_cell_0453,2,alpha
human3_lib4.final_cell_0454,2,alpha
human3_lib4.final_cell_0456,2,alpha
human3_lib4.final_cell_0458,2,alpha
human3_lib4.final_cell_0460,2,alpha
human3_lib4.final_cell_0461,2,alpha
human3_lib4.final_cell_0464,2,alpha
human3_lib4.final_cell_0471,2,alpha
human3_lib4.final_cell_0477,2,alpha
human3_lib4.final_cell_0479,2,alpha
human3_lib4.final_cell_0483,2,alpha
human3_lib4.final_cell_0484,2,alpha
human3_lib4.final_cell_0485,2,alpha
human3_lib4.final_cell_0486,2,alpha
human3_lib4.final_cell_0488,2,alpha
human3_lib4.final_cell_0492,2,alpha
human3_lib4.final_cell_0493,2,alpha
human3_lib4.final_cell_0495,2,alpha
human3_lib4.final_cell_0496,2,alpha
human3_lib4.final_cell_0498,2,alpha
human3_lib4.final_cell_0500,2,alpha
human3_lib4.final_cell_0503,2,alpha
human3_lib4.final_cell_0509,2,alpha
human3_lib4.final_cell_0510,2,alpha
human3_lib4.final_cell_0511,2,alpha
human3_lib4.final_cell_0514,2,alpha
human3_lib4.final_cell_0516,2,alpha
human3_lib4.final_cell_0522,2,alpha
human3_lib4.final_cell_0523,2,alpha
human3_lib4.final_cell_0527,2,alpha
human3_lib4.final_cell_0535,2,alpha
human3_lib4.final_cell_0539,2,alpha
human3_lib4.final_cell_0542,2,alpha
human3_lib4.final_cell_0545,2,alpha
human3_lib4.final_cell_0546,2,alpha
human3_lib4.final_cell_0553,2,alpha
human3_lib4.final_cell_0554,2,alpha
human3_lib4.final_cell_0556,2,alpha
human3_lib4.final_cell_0557,2,alpha
human3_lib4.final_cell_0558,2,alpha
human3_lib4.final_cell_0559,2,alpha
human3_lib4.final_cell_0562,2,alpha
human3_lib4.final_cell_0567,2,alpha
human3_lib4.final_cell_0569,2,alpha
human3_lib4.final_cell_0571,2,alpha
human3_lib4.final_cell_0573,2,alpha
human3_lib4.final_cell_0578,2,alpha
human3_lib4.final_cell_0579,2,alpha
human3_lib4.final_cell_0580,2,alpha
human3_lib4.final_cell_0582,2,alpha
human3_lib4.final_cell_0584,2,alpha
human3_lib4.final_cell_0587,2,alpha
human3_lib4.final_cell_0590,2,alpha
human3_lib4.final_cell_0592,2,alpha
human3_lib4.final_cell_0594,2,alpha
human3_lib4.final_cell_0596,2,alpha
human3_lib4.final_cell_0602,2,alpha
human3_lib4.final_cell_0605,2,alpha
human3_lib4.final_cell_0606,2,alpha
human3_lib4.final_cell_0607,2,alpha
human3_lib4.final_cell_0612,2,alpha
human3_lib4.final_cell_0620,2,alpha
human3_lib4.final_cell_0621,2,alpha
human3_lib4.final_cell_0624,2,alpha
human3_lib4.final_cell_0625,2,alpha
human3_lib4.final_cell_0627,2,alpha
human3_lib4.final_cell_0628,2,alpha
human3_lib4.final_cell_0629,2,alpha
human3_lib4.final_cell_0634,2,alpha
human3_lib4.final_cell_0637,2,alpha
human3_lib4.final_cell_0639,2,alpha
human3_lib4.final_cell_0640,2,alpha
human3_lib4.final_cell_0641,2,alpha
human3_lib4.final_cell_0646,2,alpha
human3_lib4.final_cell_0649,2,alpha
human3_lib4.final_cell_0650,2,alpha
human3_lib4.final_cell_0651,2,alpha
human3_lib4.final_cell_0652,2,alpha
human3_lib4.final_cell_0654,2,alpha
human3_lib4.final_cell_0656,2,alpha
human3_lib4.final_cell_0658,2,alpha
human3_lib4.final_cell_0659,2,alpha
human3_lib4.final_cell_0660,2,alpha
human3_lib4.final_cell_0661,2,alpha
human3_lib4.final_cell_0664,2,alpha
human3_lib4.final_cell_0666,2,alpha
human3_lib4.final_cell_0668,2,alpha
human3_lib4.final_cell_0669,2,alpha
human3_lib4.final_cell_0674,2,alpha
human3_lib4.final_cell_0676,2,alpha
human3_lib4.final_cell_0677,2,alpha
human3_lib4.final_cell_0678,2,alpha
human3_lib4.final_cell_0682,2,alpha
human3_lib4.final_cell_0687,2,alpha
human3_lib4.final_cell_0688,2,alpha
human3_lib4.final_cell_0697,2,alpha
human3_lib4.final_cell_0699,2,alpha
human3_lib4.final_cell_0702,2,alpha
human3_lib4.final_cell_0703,2,alpha
human3_lib4.final_cell_0704,2,alpha
human3_lib4.final_cell_0708,2,alpha
human3_lib4.final_cell_0711,2,alpha
human3_lib4.final_cell_0712,2,alpha
human3_lib4.final_cell_0714,2,alpha
human3_lib4.final_cell_0720,2,alpha
human3_lib4.final_cell_0721,2,alpha
human3_lib4.final_cell_0722,2,alpha
human3_lib4.final_cell_0725,2,alpha
human3_lib4.final_cell_0727,2,alpha
human3_lib4.final_cell_0731,2,alpha
human3_lib4.final_cell_0733,2,alpha
human3_lib4.final_cell_0736,2,alpha
human3_lib4.final_cell_0738,2,alpha
human3_lib4.final_cell_0740,2,alpha
human3_lib4.final_cell_0743,2,alpha
human3_lib4.final_cell_0744,2,alpha
human3_lib4.final_cell_0749,2,alpha
human3_lib4.final_cell_0750,2,alpha
human3_lib4.final_cell_0755,2,alpha
human3_lib4.final_cell_0756,2,alpha
human3_lib4.final_cell_0758,2,alpha
human3_lib4.final_cell_0759,2,alpha
human3_lib4.final_cell_0760,2,alpha
human3_lib4.final_cell_0763,2,alpha
human3_lib4.final_cell_0765,2,alpha
human3_lib4.final_cell_0766,2,alpha
human3_lib4.final_cell_0767,2,alpha
human3_lib4.final_cell_0770,2,alpha
human3_lib4.final_cell_0771,2,alpha
human3_lib4.final_cell_0772,2,alpha
human3_lib4.final_cell_0776,2,alpha
human3_lib4.final_cell_0777,2,alpha
human3_lib4.final_cell_0778,2,alpha
human3_lib4.final_cell_0781,2,alpha
human3_lib4.final_cell_0784,2,alpha
human3_lib4.final_cell_0789,2,alpha
human3_lib4.final_cell_0799,2,alpha
human3_lib4.final_cell_0801,2,alpha
human3_lib4.final_cell_0803,2,alpha
human3_lib4.final_cell_0804,2,alpha
human3_lib4.final_cell_0805,2,alpha
human3_lib4.final_cell_0806,2,alpha
human3_lib4.final_cell_0807,2,alpha
human3_lib4.final_cell_0812,2,alpha
human3_lib4.final_cell_0820,2,alpha
human3_lib4.final_cell_0821,2,alpha
human3_lib4.final_cell_0829,2,alpha
human3_lib4.final_cell_0830,2,alpha
human3_lib4.final_cell_0831,2,alpha
human3_lib4.final_cell_0835,2,alpha
human3_lib4.final_cell_0836,2,alpha
human3_lib4.final_cell_0838,2,alpha
human3_lib4.final_cell_0840,2,alpha
human3_lib4.final_cell_0848,2,alpha
human3_lib4.final_cell_0849,2,alpha
human3_lib4.final_cell_0851,2,alpha
human3_lib4.final_cell_0854,2,alpha
human3_lib4.final_cell_0856,2,alpha
human3_lib4.final_cell_0857,2,alpha
human3_lib4.final_cell_0861,2,alpha
human3_lib4.final_cell_0865,2,alpha
human3_lib4.final_cell_0868,2,alpha
human3_lib4.final_cell_0870,2,alpha
human3_lib4.final_cell_0874,2,alpha
human3_lib4.final_cell_0879,2,alpha
human3_lib4.final_cell_0880,2,alpha
human3_lib4.final_cell_0881,2,alpha
human3_lib4.final_cell_0882,2,alpha
human3_lib4.final_cell_0884,2,alpha
human3_lib4.final_cell_0890,2,alpha
human3_lib4.final_cell_0891,2,alpha
human3_lib4.final_cell_0895,2,alpha
human3_lib4.final_cell_0897,2,alpha
human3_lib4.final_cell_0899,2,alpha
human3_lib1.final_cell_0770,2,beta
human3_lib3.final_cell_0395,2,beta
human3_lib3.final_cell_0877,2,beta
human3_lib4.final_cell_0809,2,beta
human3_lib1.final_cell_0751,2,delta
human3_lib3.final_cell_0621,2,epsilon
human3_lib4.final_cell_0283,2,epsilon
human3_lib2.final_cell_0788,2,gamma
human3_lib3.final_cell_0484,2,gamma
human3_lib3.final_cell_0681,2,gamma
human3_lib2.final_cell_0558,2,quiescent_stellate
human3_lib2.final_cell_0703,3,beta
human3_lib4.final_cell_0188,3,beta
human3_lib1.final_cell_0028,3,delta
human3_lib1.final_cell_0030,3,delta
human3_lib1.final_cell_0039,3,delta
human3_lib1.final_cell_0075,3,delta
human3_lib1.final_cell_0091,3,delta
human3_lib1.final_cell_0104,3,delta
human3_lib1.final_cell_0106,3,delta
human3_lib1.final_cell_0110,3,delta
human3_lib1.final_cell_0114,3,delta
human3_lib1.final_cell_0128,3,delta
human3_lib1.final_cell_0130,3,delta
human3_lib1.final_cell_0136,3,delta
human3_lib1.final_cell_0141,3,delta
human3_lib1.final_cell_0145,3,delta
human3_lib1.final_cell_0165,3,delta
human3_lib1.final_cell_0188,3,delta
human3_lib1.final_cell_0192,3,delta
human3_lib1.final_cell_0193,3,delta
human3_lib1.final_cell_0194,3,delta
human3_lib1.final_cell_0216,3,delta
human3_lib1.final_cell_0217,3,delta
human3_lib1.final_cell_0261,3,delta
human3_lib1.final_cell_0271,3,delta
human3_lib1.final_cell_0272,3,delta
human3_lib1.final_cell_0274,3,delta
human3_lib1.final_cell_0298,3,delta
human3_lib1.final_cell_0301,3,delta
human3_lib1.final_cell_0310,3,delta
human3_lib1.final_cell_0314,3,delta
human3_lib1.final_cell_0339,3,delta
human3_lib1.final_cell_0359,3,delta
human3_lib1.final_cell_0379,3,delta
human3_lib1.final_cell_0406,3,delta
human3_lib1.final_cell_0426,3,delta
human3_lib1.final_cell_0430,3,delta
human3_lib1.final_cell_0473,3,delta
human3_lib1.final_cell_0482,3,delta
human3_lib1.final_cell_0491,3,delta
human3_lib1.final_cell_0535,3,delta
human3_lib1.final_cell_0570,3,delta
human3_lib1.final_cell_0583,3,delta
human3_lib1.final_cell_0584,3,delta
human3_lib1.final_cell_0623,3,delta
human3_lib1.final_cell_0665,3,delta
human3_lib1.final_cell_0718,3,delta
human3_lib1.final_cell_0815,3,delta
human3_lib1.final_cell_0816,3,delta
human3_lib1.final_cell_0847,3,delta
human3_lib1.final_cell_0849,3,delta
human3_lib2.final_cell_0016,3,delta
human3_lib2.final_cell_0066,3,delta
human3_lib2.final_cell_0070,3,delta
human3_lib2.final_cell_0087,3,delta
human3_lib2.final_cell_0092,3,delta
human3_lib2.final_cell_0095,3,delta
human3_lib2.final_cell_0103,3,delta
human3_lib2.final_cell_0131,3,delta
human3_lib2.final_cell_0136,3,delta
human3_lib2.final_cell_0149,3,delta
human3_lib2.final_cell_0155,3,delta
human3_lib2.final_cell_0165,3,delta
human3_lib2.final_cell_0185,3,delta
human3_lib2.final_cell_0188,3,delta
human3_lib2.final_cell_0189,3,delta
human3_lib2.final_cell_0194,3,delta
human3_lib2.final_cell_0220,3,delta
human3_lib2.final_cell_0223,3,delta
human3_lib2.final_cell_0225,3,delta
human3_lib2.final_cell_0245,3,delta
human3_lib2.final_cell_0264,3,delta
human3_lib2.final_cell_0311,3,delta
human3_lib2.final_cell_0317,3,delta
human3_lib2.final_cell_0386,3,delta
human3_lib2.final_cell_0387,3,delta
human3_lib2.final_cell_0437,3,delta
human3_lib2.final_cell_0609,3,delta
human3_lib2.final_cell_0615,3,delta
human3_lib2.final_cell_0640,3,delta
human3_lib2.final_cell_0765,3,delta
human3_lib2.final_cell_0776,3,delta
human3_lib2.final_cell_0792,3,delta
human3_lib2.final_cell_0836,3,delta
human3_lib3.final_cell_0034,3,delta
human3_lib3.final_cell_0091,3,delta
human3_lib3.final_cell_0102,3,delta
human3_lib3.final_cell_0149,3,delta
human3_lib3.final_cell_0159,3,delta
human3_lib3.final_cell_0211,3,delta
human3_lib3.final_cell_0264,3,delta
human3_lib3.final_cell_0274,3,delta
human3_lib3.final_cell_0285,3,delta
human3_lib3.final_cell_0303,3,delta
human3_lib3.final_cell_0305,3,delta
human3_lib3.final_cell_0307,3,delta
human3_lib3.final_cell_0318,3,delta
human3_lib3.final_cell_0326,3,delta
human3_lib3.final_cell_0331,3,delta
human3_lib3.final_cell_0345,3,delta
human3_lib3.final_cell_0362,3,delta
human3_lib3.final_cell_0379,3,delta
human3_lib3.final_cell_0381,3,delta
human3_lib3.final_cell_0450,3,delta
human3_lib3.final_cell_0477,3,delta
human3_lib3.final_cell_0532,3,delta
human3_lib3.final_cell_0563,3,delta
human3_lib3.final_cell_0602,3,delta
human3_lib3.final_cell_0625,3,delta
human3_lib3.final_cell_0665,3,delta
human3_lib3.final_cell_0673,3,delta
human3_lib3.final_cell_0781,3,delta
human3_lib3.final_cell_0800,3,delta
human3_lib3.final_cell_0810,3,delta
human3_lib3.final_cell_0829,3,delta
human3_lib3.final_cell_0881,3,delta
human3_lib3.final_cell_0902,3,delta
human3_lib3.final_cell_0907,3,delta
human3_lib4.final_cell_0030,3,delta
human3_lib4.final_cell_0047,3,delta
human3_lib4.final_cell_0050,3,delta
human3_lib4.final_cell_0067,3,delta
human3_lib4.final_cell_0082,3,delta
human3_lib4.final_cell_0099,3,delta
human3_lib4.final_cell_0104,3,delta
human3_lib4.final_cell_0118,3,delta
human3_lib4.final_cell_0130,3,delta
human3_lib4.final_cell_0144,3,delta
human3_lib4.final_cell_0158,3,delta
human3_lib4.final_cell_0180,3,delta
human3_lib4.final_cell_0183,3,delta
human3_lib4.final_cell_0192,3,delta
human3_lib4.final_cell_0202,3,delta
human3_lib4.final_cell_0203,3,delta
human3_lib4.final_cell_0212,3,delta
human3_lib4.final_cell_0230,3,delta
human3_lib4.final_cell_0235,3,delta
human3_lib4.final_cell_0278,3,delta
human3_lib4.final_cell_0296,3,delta
human3_lib4.final_cell_0322,3,delta
human3_lib4.final_cell_0340,3,delta
human3_lib4.final_cell_0353,3,delta
human3_lib4.final_cell_0379,3,delta
human3_lib4.final_cell_0413,3,delta
human3_lib4.final_cell_0435,3,delta
human3_lib4.final_cell_0529,3,delta
human3_lib4.final_cell_0531,3,delta
human3_lib4.final_cell_0692,3,delta
human3_lib4.final_cell_0730,3,delta
human3_lib4.final_cell_0747,3,delta
human3_lib4.final_cell_0769,3,delta
human3_lib4.final_cell_0863,3,delta
human3_lib4.final_cell_0872,3,delta
human3_lib3.final_cell_0759,4,activated_stellate
human3_lib1.final_cell_0223,4,alpha
human3_lib1.final_cell_0595,4,alpha
human3_lib3.final_cell_0219,4,alpha
human3_lib3.final_cell_0620,4,alpha
human3_lib3.final_cell_0817,4,alpha
human3_lib3.final_cell_0867,4,alpha
human3_lib3.final_cell_0891,4,alpha
human3_lib1.final_cell_0064,4,beta
human3_lib1.final_cell_0099,4,beta
human3_lib1.final_cell_0100,4,beta
human3_lib1.final_cell_0122,4,beta
human3_lib1.final_cell_0126,4,beta
human3_lib1.final_cell_0132,4,beta
human3_lib1.final_cell_0134,4,beta
human3_lib1.final_cell_0137,4,beta
human3_lib1.final_cell_0140,4,beta
human3_lib1.final_cell_0143,4,beta
human3_lib1.final_cell_0147,4,beta
human3_lib1.final_cell_0149,4,beta
human3_lib1.final_cell_0151,4,beta
human3_lib1.final_cell_0154,4,beta
human3_lib1.final_cell_0159,4,beta
human3_lib1.final_cell_0163,4,beta
human3_lib1.final_cell_0164,4,beta
human3_lib1.final_cell_0166,4,beta
human3_lib1.final_cell_0167,4,beta
human3_lib1.final_cell_0175,4,beta
human3_lib1.final_cell_0176,4,beta
human3_lib1.final_cell_0178,4,beta
human3_lib1.final_cell_0180,4,beta
human3_lib1.final_cell_0183,4,beta
human3_lib1.final_cell_0189,4,beta
human3_lib1.final_cell_0199,4,beta
human3_lib1.final_cell_0202,4,beta
human3_lib1.final_cell_0203,4,beta
human3_lib1.final_cell_0208,4,beta
human3_lib1.final_cell_0210,4,beta
human3_lib1.final_cell_0213,4,beta
human3_lib1.final_cell_0218,4,beta
human3_lib1.final_cell_0219,4,beta
human3_lib1.final_cell_0226,4,beta
human3_lib1.final_cell_0233,4,beta
human3_lib1.final_cell_0234,4,beta
human3_lib1.final_cell_0235,4,beta
human3_lib1.final_cell_0241,4,beta
human3_lib1.final_cell_0242,4,beta
human3_lib1.final_cell_0245,4,beta
human3_lib1.final_cell_0248,4,beta
human3_lib1.final_cell_0249,4,beta
human3_lib1.final_cell_0257,4,beta
human3_lib1.final_cell_0259,4,beta
human3_lib1.final_cell_0260,4,beta
human3_lib1.final_cell_0269,4,beta
human3_lib1.final_cell_0275,4,beta
human3_lib1.final_cell_0278,4,beta
human3_lib1.final_cell_0283,4,beta
human3_lib1.final_cell_0287,4,beta
human3_lib1.final_cell_0294,4,beta
human3_lib1.final_cell_0304,4,beta
human3_lib1.final_cell_0312,4,beta
human3_lib1.final_cell_0313,4,beta
human3_lib1.final_cell_0316,4,beta
human3_lib1.final_cell_0317,4,beta
human3_lib1.final_cell_0322,4,beta
human3_lib1.final_cell_0323,4,beta
human3_lib1.final_cell_0327,4,beta
human3_lib1.final_cell_0329,4,beta
human3_lib1.final_cell_0333,4,beta
human3_lib1.final_cell_0343,4,beta
human3_lib1.final_cell_0344,4,beta
human3_lib1.final_cell_0347,4,beta
human3_lib1.final_cell_0348,4,beta
human3_lib1.final_cell_0355,4,beta
human3_lib1.final_cell_0357,4,beta
human3_lib1.final_cell_0364,4,beta
human3_lib1.final_cell_0377,4,beta
human3_lib1.final_cell_0380,4,beta
human3_lib1.final_cell_0383,4,beta
human3_lib1.final_cell_0394,4,beta
human3_lib1.final_cell_0395,4,beta
human3_lib1.final_cell_0396,4,beta
human3_lib1.final_cell_0402,4,beta
human3_lib1.final_cell_0403,4,beta
human3_lib1.final_cell_0404,4,beta
human3_lib1.final_cell_0408,4,beta
human3_lib1.final_cell_0409,4,beta
human3_lib1.final_cell_0411,4,beta
human3_lib1.final_cell_0412,4,beta
human3_lib1.final_cell_0414,4,beta
human3_lib1.final_cell_0421,4,beta
human3_lib1.final_cell_0423,4,beta
human3_lib1.final_cell_0424,4,beta
human3_lib1.final_cell_0431,4,beta
human3_lib1.final_cell_0434,4,beta
human3_lib1.final_cell_0443,4,beta
human3_lib1.final_cell_0446,4,beta
human3_lib1.final_cell_0449,4,beta
human3_lib1.final_cell_0457,4,beta
human3_lib1.final_cell_0459,4,beta
human3_lib1.final_cell_0460,4,beta
human3_lib1.final_cell_0463,4,beta
human3_lib1.final_cell_0474,4,beta
human3_lib1.final_cell_0479,4,beta
human3_lib1.final_cell_0485,4,beta
human3_lib1.final_cell_0492,4,beta
human3_lib1.final_cell_0494,4,beta
human3_lib1.final_cell_0504,4,beta
human3_lib1.final_cell_0509,4,beta
human3_lib1.final_cell_0513,4,beta
human3_lib1.final_cell_0523,4,beta
human3_lib1.final_cell_0528,4,beta
human3_lib1.final_cell_0531,4,beta
human3_lib1.final_cell_0532,4,beta
human3_lib1.final_cell_0533,4,beta
human3_lib1.final_cell_0538,4,beta
human3_lib1.final_cell_0543,4,beta
human3_lib1.final_cell_0547,4,beta
human3_lib1.final_cell_0548,4,beta
human3_lib1.final_cell_0553,4,beta
human3_lib1.final_cell_0559,4,beta
human3_lib1.final_cell_0561,4,beta
human3_lib1.final_cell_0591,4,beta
human3_lib1.final_cell_0606,4,beta
human3_lib1.final_cell_0610,4,beta
human3_lib1.final_cell_0621,4,beta
human3_lib1.final_cell_0626,4,beta
human3_lib1.final_cell_0640,4,beta
human3_lib1.final_cell_0654,4,beta
human3_lib1.final_cell_0671,4,beta
human3_lib1.final_cell_0673,4,beta
human3_lib1.final_cell_0684,4,beta
human3_lib1.final_cell_0696,4,beta
human3_lib1.final_cell_0707,4,beta
human3_lib1.final_cell_0713,4,beta
human3_lib1.final_cell_0714,4,beta
human3_lib1.final_cell_0721,4,beta
human3_lib1.final_cell_0728,4,beta
human3_lib1.final_cell_0738,4,beta
human3_lib1.final_cell_0741,4,beta
human3_lib1.final_cell_0750,4,beta
human3_lib1.final_cell_0752,4,beta
human3_lib1.final_cell_0757,4,beta
human3_lib1.final_cell_0758,4,beta
human3_lib1.final_cell_0764,4,beta
human3_lib1.final_cell_0766,4,beta
human3_lib1.final_cell_0775,4,beta
human3_lib1.final_cell_0781,4,beta
human3_lib1.final_cell_0782,4,beta
human3_lib1.final_cell_0788,4,beta
human3_lib1.final_cell_0789,4,beta
human3_lib1.final_cell_0791,4,beta
human3_lib1.final_cell_0795,4,beta
human3_lib1.final_cell_0801,4,beta
human3_lib1.final_cell_0803,4,beta
human3_lib1.final_cell_0804,4,beta
human3_lib1.final_cell_0805,4,beta
human3_lib1.final_cell_0811,4,beta
human3_lib1.final_cell_0817,4,beta
human3_lib1.final_cell_0821,4,beta
human3_lib1.final_cell_0822,4,beta
human3_lib1.final_cell_0825,4,beta
human3_lib1.final_cell_0834,4,beta
human3_lib1.final_cell_0836,4,beta
human3_lib1.final_cell_0837,4,beta
human3_lib1.final_cell_0840,4,beta
human3_lib1.final_cell_0845,4,beta
human3_lib1.final_cell_0846,4,beta
human3_lib1.final_cell_0850,4,beta
human3_lib1.final_cell_0852,4,beta
human3_lib1.final_cell_0854,4,beta
human3_lib1.final_cell_0856,4,beta
human3_lib1.final_cell_0862,4,beta
